grade,stars,batting_team,batter,batter_id,batter_hand,lineup_slot,lineup_confirmed,pitcher,pitcher_id,pitcher_hand,pitcher_team,top_pitches,game_id,game_time,home_team,away_team,total_flags,weighted_flag_score,in_slump,is_diamond,is_contact_pick,is_fallback,recent_flag_count,bvp_flag_count,vs_hand_flag_count,hist_hand_flag_count,hr_intent_score,season_pa,vs_hand_pa,recent_games_total,recent_games_both,recent_consistency_pct,pitcher_fb_pct_allowed,pitcher_hh_pct_allowed,pitcher_pa_faced,pitcher_meatball_pct,batter_meatball_score,meatball_matchup_score,bullpen_era,bullpen_hr9,bullpen_whip,bullpen_ip,bullpen_hr_rank,discipline_flag,discipline_score,season_chase_k_pct,recent_chase_k_pct,season_bb_pct,recent_bb_pct,oz_swing_pct,sim_pa,sim_h,sim_hr,sim_hr_adj,sim_2b,sim_3b,sim_bb,sim_k,sim_tb,sim_rbi,proj_hr_adj,proj_hit_prob,proj_xbh_prob,proj_avg_tb,proj_avg_rbi,recent_pa,recent_hr_count,ab_since_hr,recent_consec_hr_games,barrel_quality_score,recent_pulled_barrel_pct,recent_batter_ahead_pct,recent_iso,recent_sweet_spot_pct,recent_meatball_hr_rate,season_swstr_pct,season_woba,season_xwoba,blended_woba,blended_xwoba,l7_iso,l7_woba,l7_xwoba,zone_fit,gHR,gHR_yv2,recent_iso_yv2,season_iso,ps_score,ps_score_v2,hr_yesterday,so_close_count,so_close_max_dist,so_close_max_ev,so_close_reasons,ps_convergence,ps_conv_pitch,la_stddev,la_mean_l15,la_locked,bat_speed_vs_baseline,bat_speed_peaking,pitcher_count_mb_pct,fastball_velo_decay,pitcher_velo_declining,recent_avg_ev,recent_hh_pct,recent_avg_bat_speed,recent_batter_ahead_pct,recent_ev_flag,recent_barrel_pct,recent_barrel_flag,recent_fb_pct,recent_fb_flag,recent_avg_la,recent_la_flag,bvp_pa,bvp_hr_count,bvp_hr_by_pitch,bvp_avg_ev,bvp_hh_pct,bvp_avg_bat_speed,bvp_batter_ahead_pct,bvp_ev_flag,bvp_barrel_pct,bvp_barrel_flag,bvp_fb_pct,bvp_fb_flag,bvp_avg_la,bvp_la_flag,vs_hand_pa,vs_hand_hr_count,vs_hand_avg_ev,vs_hand_hh_pct,vs_hand_ev_flag,vs_hand_barrel_pct,vs_hand_barrel_flag,vs_hand_fb_pct,vs_hand_fb_flag,vs_hand_avg_la,vs_hand_la_flag,vs_hand_hr_rate,vs_hand_hit_rate,vs_hand_xbh_rate,hr_factor,wind_effect,temp_f,condition,pitcher_grade_label,pitcher_grade_label_vsL,pitcher_grade_label_vsR,pitcher_ip,zone_fit_season,recent_chase_pct,recent_zone_swing_pct,recent_avg_attack_angle,recent_attack_angle_stddev,recent_avg_swing_length,bvp_chase_pct,bvp_zone_swing_pct,bvp_avg_attack_angle,bvp_attack_angle_stddev,bvp_avg_swing_length,vs_hand_chase_pct,vs_hand_zone_swing_pct,vs_hand_avg_attack_angle,vs_hand_attack_angle_stddev,vs_hand_avg_swing_length,hist_hand_chase_pct,hist_hand_zone_swing_pct,hist_hand_avg_attack_angle,hist_hand_attack_angle_stddev,hist_hand_avg_swing_length,pitcher_upper_zone_pct,zone_fit_spatial,chance_of_rain_peak,is_dome,bvp_iso,bvp_pull_pct,bvp_fb350_count,pitcher_games_started
A,3,KC,Carter Jensen,695600,L,0,False,Sonny Gray,543243,Right,BOS,"SI, ST, FF, FC",824711,07:10 PM,BOS,KC,8,2.3,False,False,False,False,3,2,2,1,0.5926,525,376,6,1,16.7,15.5,26.5,567.0,58.2,0.3046,0.039,3.59,1.03,1.22,306.0,16,🟢 Disciplined,59.0,0.0,,11.4,,23.9,4.1,0.888,0.301,0.301,0.263,0.053,0.666,1.107,2.16,0.382,0.0738,0.2176,0.151,0.5291,0.0936,27,3,14,0,3,11.1,29.6,0.278,33.3,18.8,19.0,0.326,0.304,0.362,0.0,0.636,0.565,0.0,3.59,39,39,0.278,0.214,30,30,0,6,406.0,110.2,deep fly ball 406ft 105mph | triple 110mph EV | double 100mph EV | double 109mph EV | rocket LD 109mph | deep fly ball 3,11.4,FC,30.95,16.2,False,1.19,False,52.0,0.61,False,96.9,37.0,74.9,29.6,True,14.8,True,25.9,True,16.1,False,205,11,SI(25%):2/74pa  |  ST(24%):1/51pa  |  FF(18%):7/161pa  |  FC(18%):4/32pa,92.1,25.4,73.1,45.9,False,3.4,False,22.9,True,23.7,True,376,17,91.3,27.1,False,4.5,False,24.7,True,22.7,True,4.52,19.1,10.4,1.0,,,,⚠️ Tough,🤔 Average,🤔 Average,150.0,3.59,37.0,85.2,11.7,11.1,7.1,37.6,85.4,4.6,7.8,6.9,40.7,85.4,6.7,8.7,7.1,100.0,100.0,,,,0.7,6.09,,,0.238,24.9,17.0,26
C,1,KC,John Rave,670231,L,0,False,Sonny Gray,543243,Right,BOS,"SI, ST, FF, FC",824711,07:10 PM,BOS,KC,3,0.54,True,False,False,False,1,2,0,0,0.4466,114,85,5,0,0.0,15.5,26.5,567.0,58.2,0.3216,0.0412,3.59,1.03,1.22,306.0,16,🟢 Disciplined,63.0,0.0,,9.2,,25.2,3.2,0.682,0.202,0.202,0.19,0.0,0.525,0.605,1.476,0.347,0.0627,0.212,0.1216,0.4589,0.1078,20,2,0,1,0,0.0,35.0,0.245,15.0,13.3,17.5,0.329,0.319,0.345,0.0,0.412,0.466,0.0,3.986,21,21,0.245,0.223,22,22,0,3,348.0,94.8,deep line drive 333ft 92mph | double 86mph EV | deep fly ball 348ft 95mph,9.0,ST,27.06,5.3,False,-1.85,False,52.0,0.61,False,86.0,25.0,66.2,35.0,False,0.0,False,15.0,False,8.5,False,47,2,SI(25%):0/15pa  |  ST(24%):1/8pa  |  FF(18%):1/31pa  |  FC(18%):0/13pa,88.9,21.3,72.9,51.1,False,6.4,True,19.1,False,26.6,True,85,4,88.1,25.9,False,4.7,False,15.3,False,18.2,False,4.71,20.0,10.6,1.0,,,,⚠️ Tough,🤔 Average,🤔 Average,150.0,3.986,30.0,85.0,7.6,19.9,7.2,23.4,83.0,5.2,16.6,6.8,34.1,81.2,7.9,13.4,7.1,50.0,100.0,,,,0.7,7.34,,,0.231,38.3,2.0,26
B,2,LAA,Moisés Ballesteros,694208,L,0,False,Cade Cavalli,676917,Right,WSH,"FF, KC, ST, SI",822684,06:45 PM,WSH,LAA,5,0.85,False,False,True,False,1,1,0,3,0.5891,289,240,6,1,16.7,15.6,25.5,643.0,52.3,0.2081,0.0,6.5,1.77,1.66,371.0,1,🟢 Disciplined,59.0,0.0,,8.4,,37.2,3.2,0.696,0.156,0.156,0.105,0.0,0.283,0.915,1.269,0.259,0.0483,0.2154,0.0808,0.3929,0.0802,22,2,4,0,2,9.1,13.6,0.152,13.6,7.7,17.6,0.274,0.303,0.3,0.0,0.333,0.481,0.0,1.634,24,24,0.152,0.125,20,20,0,4,370.0,106.6,deep fly ball 346ft 99mph | deep line drive 352ft 100mph | deep line drive 370ft 101mph | double 107mph EV,8.4,ST,31.19,15.5,False,-0.79,False,39.2,0.15,False,91.6,50.0,66.8,13.6,False,9.1,True,18.2,False,10.4,False,118,3,FF(32%):3/84pa  |  KC(26%):0/5pa  |  ST(16%):0/15pa  |  SI(15%):0/39pa,92.1,28.0,70.8,40.7,False,5.1,True,16.1,False,6.8,False,240,7,90.7,31.2,False,3.8,False,15.4,False,8.3,False,2.92,18.8,5.8,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,157.7,1.634,45.5,86.4,5.3,16.6,7.0,53.4,74.6,4.4,9.0,6.7,51.7,77.1,6.7,8.5,7.0,0.0,100.0,,,,2.5,4.14,,,0.115,24.6,7.0,30
B,2,LAA,Travis d'Arnaud,518595,R,0,False,Cade Cavalli,676917,Right,WSH,"FF, KC, ST, SI",822684,06:45 PM,WSH,LAA,3,0.85,False,False,True,False,1,0,1,1,0.4001,69,30,5,0,0.0,15.6,25.5,643.0,52.3,0.1559,0.0,6.5,1.77,1.66,371.0,1,🟢 Disciplined,59.0,0.0,,9.0,,32.9,2.6,0.423,0.0,0.0,0.183,0.0,0.222,0.994,0.606,0.0,0.0,0.1615,0.07,0.2315,0.0,10,0,30,0,0,0.0,20.0,0.099,20.0,0.0,20.3,0.27,0.272,0.275,0.0,0.2,0.342,0.0,0.0,13,13,0.099,0.092,18,18,0,2,341.0,95.7,deep fly ball 341ft 96mph | double 96mph EV | double 82mph EV,7.0,FF,28.0,26.4,False,-0.94,False,39.2,0.15,False,90.3,20.0,69.4,20.0,False,0.0,False,20.0,False,10.0,False,23,0,FF(32%):1/22pa  |  KC(26%):0/0pa  |  ST(16%):0/5pa  |  SI(15%):0/11pa,92.8,34.8,68.3,30.4,False,4.3,False,13.0,False,13.3,False,30,0,90.5,30.0,False,6.7,True,16.7,False,11.4,False,0.0,13.3,3.3,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,157.7,0.0,60.0,80.0,2.6,12.4,7.0,43.5,95.7,5.3,11.4,7.2,40.0,93.3,6.1,11.2,7.3,100.0,100.0,,,,2.5,2.12,,,0.0,21.7,0.0,30
C,1,LAA,Zach Neto,687263,R,0,False,Cade Cavalli,676917,Right,WSH,"FF, KC, ST, SI",822684,06:45 PM,WSH,LAA,4,0.75,True,False,True,False,0,2,1,1,0.6466,594,427,6,1,16.7,15.6,25.5,643.0,52.3,0.2928,0.0,6.5,1.77,1.66,371.0,1,🟢 Disciplined,59.0,0.0,,9.0,,37.5,4.4,1.129,0.211,0.211,0.211,0.0,0.504,1.233,1.971,0.313,0.0479,0.2568,0.0958,0.4483,0.0711,27,1,0,1,2,3.7,29.6,0.193,37.0,7.1,23.4,0.337,0.317,0.343,0.0,0.16,0.375,0.0,3.423,28,28,0.193,0.199,22,22,0,4,330.0,104.9,rocket LD 105mph | deep fly ball 330ft 91mph | deep line drive 330ft 98mph | double 91mph EV,3.4,FF,23.35,21.1,False,1.35,False,39.2,0.15,False,91.7,14.8,72.5,29.6,False,3.7,False,11.1,False,20.6,False,242,13,FF(32%):8/146pa  |  KC(26%):0/7pa  |  ST(16%):4/60pa  |  SI(15%):4/104pa,89.1,24.0,68.5,31.4,False,2.5,False,23.6,True,25.3,True,427,16,89.0,22.2,False,2.8,False,20.1,False,22.8,True,3.75,20.4,8.9,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,157.7,3.423,63.0,63.0,18.2,9.4,7.2,48.3,77.7,15.3,11.2,6.7,57.4,76.8,17.3,10.8,6.9,100.0,100.0,,,,2.5,6.4,,,0.25,31.4,19.0,30
C,1,LAD,Teoscar Hernández,606192,R,0,False,Ryan Gusto,687473,Right,MIA,"FF, SL, CU, CH",823817,07:10 PM,MIA,LAD,3,0.9,False,False,False,False,2,0,0,1,0.6041,399,277,7,0,0.0,16.5,30.8,321.0,62.9,0.1586,0.0501,4.21,0.81,1.34,346.0,28,🟢 Disciplined,59.0,0.0,,8.3,,29.6,3.9,1.094,0.101,0.101,0.229,0.046,0.533,0.971,1.718,0.549,0.0259,0.2798,0.0963,0.4395,0.1404,30,1,3,0,2,16.7,53.3,0.185,36.7,6.7,20.6,0.323,0.318,0.373,0.0,0.333,0.626,0.0,1.986,35,35,0.185,0.155,29,29,0,8,379.0,110.6,deep line drive 344ft 111mph | deep fly ball 335ft 100mph | double 100mph EV | double 106mph EV | deep line drive 331ft ,5.2,FF,26.44,20.9,False,3.17,True,48.1,-0.74,False,96.8,40.0,73.3,53.3,True,20.0,True,16.7,False,10.4,False,137,3,FF(32%):3/109pa  |  SL(12%):1/51pa  |  CU(12%):0/13pa  |  CH(12%):3/48pa,89.2,25.5,69.8,29.2,False,2.9,False,16.1,False,15.4,False,277,4,89.6,27.4,False,2.9,False,16.2,False,13.2,False,1.44,22.0,5.8,1.0,,,,💥 Hittable,🎯 Target,💥 Hittable,72.3,1.986,40.0,76.7,9.2,8.2,7.7,48.2,88.3,9.9,8.8,7.6,46.9,84.1,10.2,9.4,7.7,100.0,100.0,,,,4.7,4.4,,,0.114,26.3,9.0,15
B,2,MIA,Esteury Ruiz,665923,R,0,False,Unknown (nan),nan,?,LAD,---,823817,07:10 PM,MIA,LAD,4,1.6,False,False,False,False,4,0,0,0,0.6115,210,0,5,0,0.0,,,,,0.3128,0.0,4.43,1.18,1.37,298.3,12,🟢 Disciplined,59.0,0.0,,10.0,,33.0,2.6,0.264,0.0,0.0,0.264,0.0,0.0,1.583,0.528,0.264,0.0,0.1,0.1,0.2,0.1,10,0,49,0,1,10.0,40.0,0.17,10.0,0.0,20.0,0.344,0.293,0.33,0.0,0.1,0.127,0.0,0.0,36,36,0.17,0.175,5,5,0,1,390.0,100.7,deep fly ball 390ft 101mph | double 101mph EV,0.0,,27.74,16.2,False,0.13,False,,,False,89.5,20.0,67.2,40.0,False,10.0,True,30.0,True,23.5,True,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,50.0,80.0,12.1,17.0,7.5,,,,,,,,,,,,,,,,,,,,,,,0
B,2,MIA,Heriberto Hernández,681715,R,0,False,Unknown (nan),nan,?,LAD,---,823817,07:10 PM,MIA,LAD,3,1.2,False,False,False,False,3,0,0,0,0.3262,407,0,7,1,14.3,,,,,0.2053,0.0,4.43,1.18,1.37,298.3,12,🟢 Disciplined,59.0,0.0,,10.8,,24.4,3.8,0.732,0.244,0.244,0.244,0.0,0.366,0.976,1.708,0.61,0.0645,0.1935,0.129,0.4516,0.1613,31,2,8,0,2,0.0,25.8,0.242,22.6,6.7,19.7,0.351,0.355,0.35,0.0,0.286,0.344,0.0,0.0,26,26,0.242,0.233,4,4,0,7,419.0,107.0,deep fly ball 376ft 95mph | double 95mph EV | deep fly ball 419ft 105mph | double 105mph EV | deep line drive 340ft 105m,0.0,,33.35,9.9,False,-1.49,False,,,False,92.6,32.3,72.0,25.8,False,9.7,True,29.0,True,24.1,True,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,22.6,83.9,11.9,7.0,7.6,,,,,,,,,,,,,,,,,,,,,,,0
B,2,MIL,Jake Bauers,641343,L,0,False,Andrew Abbott,671096,Left,CIN,"FF, CH, ST, CU",823736,07:45 PM,MIL,CIN,7,1.45,False,False,False,False,2,3,0,2,0.6388,501,139,7,1,14.3,18.9,27.2,618.0,52.1,0.2359,0.0,4.75,1.29,1.45,538.3,6,🟢 Disciplined,62.0,0.0,,16.4,,20.9,3.9,0.715,0.245,0.245,0.188,0.038,1.003,0.907,1.713,0.34,0.0624,0.1821,0.1197,0.4362,0.0865,24,1,3,0,3,4.2,41.7,0.218,12.5,12.5,15.6,0.398,0.382,0.396,0.0,0.2,0.386,0.0,3.449,30,30,0.218,0.221,20,20,0,1,333.0,90.1,deep fly ball 333ft 90mph,8.1,ST,27.67,20.7,False,-2.12,False,48.9,0.27,False,94.2,16.7,72.4,41.7,True,4.2,False,12.5,False,26.5,True,68,5,FF(50%):5/157pa  |  CH(19%):1/42pa  |  ST(18%):3/28pa  |  CU(11%):1/34pa,92.6,26.5,75.5,48.5,False,5.9,True,26.5,True,22.6,True,139,6,88.9,23.7,False,3.6,False,19.4,False,14.2,False,4.32,23.0,10.8,1.0,,,,🎯 Target,🤔 Average,🎯 Target,150.7,3.449,33.3,70.8,10.7,13.5,7.6,36.8,80.9,10.5,11.0,7.6,33.8,80.6,8.8,11.0,7.4,,,,,,3.4,7.54,,,0.407,26.5,7.0,29
B,2,MIL,Andrew Vaughn,683734,R,0,False,Andrew Abbott,671096,Left,CIN,"FF, CH, ST, CU",823736,07:45 PM,MIL,CIN,4,0.8,False,False,False,False,1,2,0,1,0.5483,315,125,6,0,0.0,18.9,27.2,618.0,52.1,0.1615,0.0,4.75,1.29,1.45,538.3,6,🟢 Disciplined,59.0,0.0,,9.8,,22.6,3.3,1.075,0.12,0.12,0.139,0.028,0.436,0.593,1.631,0.213,0.0361,0.3222,0.0861,0.4889,0.0639,18,1,9,0,2,5.6,38.9,0.147,16.7,0.0,9.5,0.373,0.347,0.375,0.0,0.188,0.39,0.0,1.286,31,31,0.147,0.142,23,23,0,1,343.0,101.8,deep fly ball 343ft 102mph,11.6,FF,18.85,19.6,False,-0.08,False,48.9,0.27,False,91.7,38.9,70.4,38.9,False,5.6,True,16.7,False,10.5,False,78,2,FF(50%):5/97pa  |  CH(19%):0/37pa  |  ST(18%):0/29pa  |  CU(11%):0/10pa,93.1,37.2,69.7,44.9,True,5.1,True,19.2,False,14.1,False,125,2,91.8,32.8,False,4.0,False,20.0,False,11.9,False,1.6,29.6,12.0,1.0,,,,🎯 Target,🤔 Average,🎯 Target,150.7,1.286,22.2,77.8,3.2,10.8,6.9,34.6,79.5,5.2,11.3,7.0,32.0,78.4,6.1,10.4,7.1,,,,,,3.4,3.19,,,0.194,24.4,4.0,29
B,2,MIN,Royce Lewis,668904,R,0,False,Parker Messick,800048,Left,CLE,"FF, CH, SI, SL",823659,08:10 PM,MIN,CLE,5,1.45,False,False,False,False,2,2,1,0,0.2807,421,109,6,0,0.0,14.5,21.6,643.0,52.3,0.3351,0.0,3.47,0.9,1.25,489.7,24,⬜ Neutral,56.0,0.0,,7.0,,33.5,4.0,0.795,0.095,0.095,0.215,0.0,0.278,0.933,1.294,0.366,0.0235,0.197,0.0767,0.3206,0.0907,25,0,24,0,1,0.0,24.0,0.145,20.0,0.0,19.7,0.303,0.317,0.286,0.0,0.042,0.185,0.0,2.919,16,16,0.145,0.162,23,23,0,3,370.0,103.5,deep fly ball 348ft 94mph | deep fly ball 370ft 104mph | double 104mph EV | deep fly ball 344ft 98mph,11.9,SI,36.14,14.7,False,-0.21,False,48.9,-0.9,False,90.3,28.0,72.9,24.0,False,8.0,True,28.0,True,19.8,False,83,3,FF(41%):2/115pa  |  CH(27%):1/40pa  |  SI(18%):6/75pa  |  SL(6%):3/78pa,89.3,28.9,73.6,30.1,False,7.2,True,22.9,True,19.9,False,109,4,88.4,28.4,False,5.5,True,21.1,False,18.2,False,3.67,22.9,10.1,1.0,,,,‼️ Elite,🤔 Average,⚠️ Tough,166.3,2.919,60.0,80.0,10.6,6.1,8.1,51.8,78.3,10.4,6.4,7.9,53.2,77.1,10.4,6.6,7.9,0.0,100.0,,,,5.8,5.56,,,0.184,34.9,6.0,28
B,2,MIN,Josh Bell,605137,L,0,False,Parker Messick,800048,Left,CLE,"FF, CH, SI, SL",823659,08:10 PM,MIN,CLE,4,1.3,False,False,False,False,2,1,1,0,0.3909,534,166,6,0,0.0,14.5,21.6,643.0,52.3,0.1235,0.0,3.47,0.9,1.25,489.7,24,⬜ Neutral,56.0,0.0,,7.9,,30.0,4.1,1.076,0.121,0.121,0.245,0.0,0.221,0.651,1.683,0.324,0.0298,0.2652,0.0901,0.415,0.0799,24,1,14,0,2,4.2,50.0,0.172,41.7,0.0,13.9,0.317,0.332,0.321,0.0,0.19,0.346,0.0,1.895,30,30,0.172,0.169,23,23,0,5,388.0,111.7,rocket LD 112mph | deep fly ball 367ft 98mph | double 105mph EV | rocket LD 105mph | deep fly ball 388ft 98mph | deep fl,4.2,SI,38.66,10.1,False,0.82,False,48.9,-0.9,False,96.9,54.2,72.2,50.0,True,12.5,True,20.8,False,8.8,False,128,3,FF(41%):7/185pa  |  CH(27%):1/95pa  |  SI(18%):1/71pa  |  SL(6%):2/44pa,89.1,30.5,69.6,34.4,False,2.3,False,25.8,True,15.7,False,166,5,88.2,26.5,False,2.4,False,22.9,True,14.7,False,3.01,26.5,8.4,1.0,,,,‼️ Elite,🤔 Average,⚠️ Tough,166.3,1.895,50.0,70.8,8.4,6.7,7.6,46.9,83.6,7.1,9.7,7.6,45.2,83.7,7.9,10.0,7.7,50.0,100.0,,,,5.8,4.74,,,0.148,35.2,12.0,28
C,1,MIN,Brooks Lee,686797,L,0,False,Parker Messick,800048,Left,CLE,"FF, CH, SI, SL",823659,08:10 PM,MIN,CLE,4,1.05,False,False,True,False,2,1,0,1,0.5458,543,172,6,3,50.0,14.5,21.6,643.0,52.3,0.1882,0.0,3.47,0.9,1.25,489.7,24,⬜ Neutral,56.0,0.0,,6.0,,34.5,4.1,0.997,0.098,0.098,0.239,0.0,0.226,0.71,1.529,0.153,0.0239,0.244,0.0823,0.3742,0.0374,26,1,8,0,2,7.7,26.9,0.189,42.3,5.9,11.0,0.325,0.294,0.332,0.0,0.2,0.375,0.0,2.897,36,36,0.189,0.187,19,19,0,9,384.0,106.2,deep fly ball 348ft 92mph | rocket LD 106mph | deep fly ball 384ft 99mph | deep line drive 345ft 105mph | double 100mph ,3.9,SI,24.32,16.0,False,0.55,False,48.9,-0.9,False,92.8,38.5,69.6,26.9,False,7.7,True,34.6,True,18.8,False,124,2,FF(41%):11/145pa  |  CH(27%):1/96pa  |  SI(18%):2/91pa  |  SL(6%):5/73pa,88.3,22.6,69.3,34.7,False,0.8,False,24.2,True,18.9,False,172,3,87.7,20.9,False,1.2,False,21.5,False,18.4,False,1.74,19.8,6.4,1.0,,,,‼️ Elite,🤔 Average,⚠️ Tough,166.3,2.897,50.0,100.0,9.4,7.6,6.8,51.6,85.5,11.4,10.9,7.0,45.3,84.9,11.2,10.0,7.0,0.0,100.0,,,,5.8,7.11,,,0.104,29.0,3.0,28
B,2,NYM,Brett Baty,683146,L,0,False,Unknown (nan),nan,?,NYY,---,823498,07:05 PM,NYY,NYM,4,1.6,False,False,False,False,4,0,0,0,0.2732,406,0,5,1,20.0,,,,,0.1886,0.0,3.14,1.05,1.22,375.7,15,🟢 Disciplined,59.0,0.0,,8.9,,29.2,3.4,1.074,0.43,0.43,0.645,0.0,0.43,0.215,3.008,1.934,0.125,0.3125,0.3125,0.875,0.5625,16,2,0,1,2,0.0,31.2,0.189,31.2,22.2,17.2,0.287,0.312,0.316,0.0,0.692,0.588,0.0,0.0,32,32,0.189,0.135,12,12,0,3,388.0,106.1,deep line drive 388ft 106mph | double 106mph EV | deep fly ball 358ft 100mph | double 100mph EV | deep fly ball 375ft 10,0.0,,29.92,9.5,False,0.99,False,,,False,97.8,50.0,76.2,31.2,True,25.0,True,43.8,True,27.2,True,0,0,---,,,,,False,,False,,False,,False,0,0,,,False,,False,,False,,False,,,,1.0,,,,,,,0.0,0.0,37.5,93.8,15.2,6.9,7.7,,,,,,,,,,,,,,,,,,,,,,,0
B,2,NYY,Luis García Jr.,671277,L,0,False,Nolan McLean,690997,Right,NYM,"SI, FF, CU, FC",823498,07:05 PM,NYY,NYM,6,1.652,False,False,False,False,2,2,1,1,0.2902,466,385,5,0,0.0,14.8,22.7,630.0,51.0,0.2283,0.0,4.3,1.28,1.33,196.7,7,⬜ Neutral,56.0,0.0,,4.3,,38.6,3.7,1.101,0.171,0.171,0.159,0.036,0.159,0.741,1.847,0.178,0.0464,0.299,0.0995,0.5013,0.0482,14,0,36,0,1,0.0,21.4,0.262,14.3,0.0,12.0,0.366,0.342,0.356,0.0,0.0,0.252,0.0,4.021,24,24,0.262,0.262,33,33,0,1,392.0,101.2,deep fly ball 392ft 101mph,16.1,SI,32.97,6.5,False,1.14,False,38.9,0.38,False,89.6,28.6,75.3,21.4,False,7.1,True,21.4,False,24.9,True,196,14,SI(41%):4/79pa  |  FF(18%):4/93pa  |  CU(16%):3/43pa  |  FC(10%):3/29pa,94.1,43.9,73.6,37.8,True,6.6,True,18.9,False,12.9,False,385,24,92.8,39.2,False,5.5,True,16.9,False,11.0,False,6.23,27.5,13.0,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,160.3,4.021,35.7,92.9,10.6,7.0,7.5,48.5,79.6,9.2,7.2,7.2,52.5,80.5,10.7,7.1,7.5,,,,,,5.2,9.95,,,0.333,42.3,17.0,28
B,2,NYY,Spencer Jones,682987,L,0,False,Nolan McLean,690997,Right,NYM,"SI, FF, CU, FC",823498,07:05 PM,NYY,NYM,9,1.55,True,False,False,False,0,3,2,4,0.3811,227,181,5,0,0.0,14.8,22.7,630.0,51.0,0.2612,0.0,4.3,1.28,1.33,196.7,7,🟢 Disciplined,59.0,0.0,,9.9,,34.7,3.4,0.646,0.096,0.096,0.227,0.0,0.381,1.307,1.161,0.398,0.0285,0.1921,0.0961,0.3452,0.1184,21,0,18,0,3,0.0,38.1,0.19,19.0,0.0,28.2,0.335,0.322,0.329,0.0,0.111,0.285,0.0,3.0,14,14,0.19,0.201,27,27,0,3,256.0,108.5,rocket LD 108mph | double 102mph EV | rocket LD 102mph | double 83mph EV,17.6,SI,15.0,24.7,False,-0.29,False,38.9,0.38,False,89.7,9.5,76.7,38.1,False,4.8,False,9.5,False,21.3,False,114,5,SI(41%):3/26pa  |  FF(18%):2/84pa  |  CU(16%):0/19pa  |  FC(10%):2/9pa,95.5,32.5,77.5,42.1,True,8.8,True,24.6,True,21.8,False,181,7,95.0,29.8,True,7.2,True,19.3,False,18.5,False,3.87,17.7,7.7,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,160.3,3.0,47.6,90.5,15.8,13.1,7.9,50.9,86.0,11.9,12.2,7.8,56.9,85.1,14.1,12.5,8.0,33.3,66.7,,,,5.2,6.5,,,0.214,21.9,9.0,28
B,2,NYY,Ben Rice,700250,L,0,False,Nolan McLean,690997,Right,NYM,"SI, FF, CU, FC",823498,07:05 PM,NYY,NYM,5,1.002,True,False,False,False,0,3,1,1,0.3058,566,367,5,0,0.0,14.8,22.7,630.0,51.0,0.2293,0.0,4.3,1.28,1.33,196.7,7,🟢 Disciplined,59.0,0.0,,11.2,,25.2,4.3,1.205,0.31,0.31,0.15,0.014,0.654,0.768,2.313,0.186,0.072,0.2795,0.1099,0.5366,0.0431,23,1,9,0,3,0.0,47.8,0.249,26.1,11.1,16.3,0.38,0.375,0.398,0.0,0.167,0.513,0.0,4.545,19,19,0.249,0.262,30,30,0,2,364.0,104.1,deep fly ball 364ft 103mph | rocket LD 104mph,14.4,FF,15.7,12.7,False,0.83,False,38.9,0.38,False,87.5,30.4,71.4,47.8,False,4.3,False,17.4,False,11.7,False,206,18,SI(41%):5/111pa  |  FF(18%):14/118pa  |  CU(16%):3/51pa  |  FC(10%):2/47pa,94.7,37.4,73.0,43.2,True,5.8,True,27.7,True,18.5,False,367,24,92.9,32.2,False,5.4,True,21.8,False,14.1,False,6.54,22.3,11.4,1.0,,,,⚠️ Tough,🤔 Average,⚠️ Tough,160.3,4.545,34.8,65.2,10.5,11.1,7.5,35.0,83.0,10.8,7.8,7.5,39.2,80.4,12.5,9.2,7.7,0.0,100.0,,,,5.2,10.0,,,0.37,34.5,29.0,28
